Hero1,Hero2,Appeared_Together
WONDER MAN,ROGUE ,27
WONDER MAN,BLACK PANTHER,51
WONDER MAN,SILVER SURFER,23
WONDER MAN,CANNONBALL II,3
WONDER MAN,PUNISHER II,2
WONDER MAN,CAPTAIN BRITAIN,9
WONDER MAN,"NELSON, FRANKLIN FOG",1
WONDER MAN,DR. DOOM,19
WONDER MAN,"RICHARDS, FRANKLIN B",14
WONDER MAN,CRYSTAL [INHUMAN],19
WONDER MAN,HAVOK,18
WONDER MAN,"SUMMERS, NATHAN CHRI",4
WONDER MAN,BALDER [ASGARDIAN],2
WONDER MAN,LOKI [ASGARDIAN],6
WONDER MAN,"BANNER, BETTY ROSS T",8
WONDER MAN,IRON MAN IV,21
WONDER MAN,"LEEDS, BETTY BRANT",1
WONDER MAN,KINGPIN,1
WONDER MAN,"THOMPSON, EUGENE FLA",0
WONDER MAN,SIF,2
WONDER MAN,FANDRAL [ASGARDIAN],2
WONDER MAN,HOGUN [ASGARDIAN],2
WONDER MAN,VOLSTAGG,2
WONDER MAN,"CAGE, LUKE",12
WONDER MAN,"DUGAN, TIMOTHY ALOYI",3
WONDER MAN,WOLFSBANE,8
WONDER MAN,PSYLOCKE,19
WONDER MAN,BANSHEE,1
WONDER MAN,WONG,6
WONDER MAN,FALCON,25
WONDER MAN,MAGNETO,10
WONDER MAN,"ROSS, GEN. THADDEUS",0
WONDER MAN,SUNSPOT,2
WONDER MAN,BLACK KNIGHT V,45
WONDER MAN,"MASTERS, ALICIA REIS",12
WONDER MAN,IRON FIST,8
WONDER MAN,GAMBIT,10
WONDER MAN,"NORRISS, SISTER BARB",12
WONDER MAN,CLEA,5
WONDER MAN,JUBILEE,2
WONDER MAN,BOOMER,1
WONDER MAN,MOON KNIGHT,30
WONDER MAN,USAGENT,77
WONDER MAN,"OSBORN, HARRY",0
WONDER MAN,"MACTAGGERT, MOIRA KI",0
WONDER MAN,POLARIS,11
WONDER MAN,KA-ZAR,1
WONDER MAN,QUASAR III,54
WONDER MAN,CAPTAIN MARVEL II,43
WONDER MAN,MOCKINGBIRD,104
WONDER MAN,NOVA,28
WONDER MAN,SHANG-CHI,1
WONDER MAN,MIRAGE II,1
WONDER MAN,BINARY,51
WONDER MAN,"HUDSON, HEATHER",13
WONDER MAN,TIGRA,107
WONDER MAN,SPIDER-MAN CLONE,0
WONDER MAN,"PAGE, KAREN",0
WONDER MAN,MEDUSA,4
BLACK WIDOW,"ROBERTSON, JOE",3
BLACK WIDOW,"PARKER, MAY",2
BLACK WIDOW,HERCULES [GREEK GOD],139
BLACK WIDOW,QUICKSILVER,94
BLACK WIDOW,SHADOWCAT,4
BLACK WIDOW,"JONES, RICHARD MILHO",7
BLACK WIDOW,ODIN [ASGARDIAN],4
BLACK WIDOW,ROGUE ,14
BLACK WIDOW,BLACK PANTHER,44
BLACK WIDOW,SILVER SURFER,8
BLACK WIDOW,CANNONBALL II,2
BLACK WIDOW,PUNISHER II,14
BLACK WIDOW,CAPTAIN BRITAIN,1
BLACK WIDOW,"NELSON, FRANKLIN FOG",44
BLACK WIDOW,DR. DOOM,12
BLACK WIDOW,"RICHARDS, FRANKLIN B",9
BLACK WIDOW,CRYSTAL [INHUMAN],73
BLACK WIDOW,HAVOK,8
BLACK WIDOW,"SUMMERS, NATHAN CHRI",1
BLACK WIDOW,BALDER [ASGARDIAN],0
BLACK WIDOW,LOKI [ASGARDIAN],5
BLACK WIDOW,"BANNER, BETTY ROSS T",2
BLACK WIDOW,IRON MAN IV,17
BLACK WIDOW,"LEEDS, BETTY BRANT",1
BLACK WIDOW,KINGPIN,15
BLACK WIDOW,"THOMPSON, EUGENE FLA",1
BLACK WIDOW,SIF,1
BLACK WIDOW,FANDRAL [ASGARDIAN],1
BLACK WIDOW,HOGUN [ASGARDIAN],1
BLACK WIDOW,VOLSTAGG,1
BLACK WIDOW,"CAGE, LUKE",11
BLACK WIDOW,"DUGAN, TIMOTHY ALOYI",11
BLACK WIDOW,WOLFSBANE,5
BLACK WIDOW,PSYLOCKE,12
BLACK WIDOW,BANSHEE,1
BLACK WIDOW,WONG,0
BLACK WIDOW,FALCON,26
BLACK WIDOW,MAGNETO,8
BLACK WIDOW,"ROSS, GEN. THADDEUS",0
BLACK WIDOW,SUNSPOT,1
BLACK WIDOW,BLACK KNIGHT V,41
BLACK WIDOW,"MASTERS, ALICIA REIS",4
BLACK WIDOW,IRON FIST,5
BLACK WIDOW,GAMBIT,9
BLACK WIDOW,"NORRISS, SISTER BARB",3
BLACK WIDOW,CLEA,1
BLACK WIDOW,JUBILEE,4
BLACK WIDOW,BOOMER,1
BLACK WIDOW,MOON KNIGHT,18
BLACK WIDOW,USAGENT,31
BLACK WIDOW,"OSBORN, HARRY",2
BLACK WIDOW,"MACTAGGERT, MOIRA KI",0
BLACK WIDOW,POLARIS,4
BLACK WIDOW,KA-ZAR,1
BLACK WIDOW,QUASAR III,38
BLACK WIDOW,CAPTAIN MARVEL II,18
BLACK WIDOW,MOCKINGBIRD,18
BLACK WIDOW,NOVA,13
BLACK WIDOW,SHANG-CHI,15
BLACK WIDOW,MIRAGE II,1
BLACK WIDOW,BINARY,24
BLACK WIDOW,"HUDSON, HEATHER",11
BLACK WIDOW,TIGRA,16
BLACK WIDOW,SPIDER-MAN CLONE,2
BLACK WIDOW,"PAGE, KAREN",19
BLACK WIDOW,MEDUSA,6
"ROBERTSON, JOE","PARKER, MAY",105
"ROBERTSON, JOE",HERCULES [GREEK GOD],2
"ROBERTSON, JOE",QUICKSILVER,4
"ROBERTSON, JOE",SHADOWCAT,0
"ROBERTSON, JOE","JONES, RICHARD MILHO",0
"ROBERTSON, JOE",ODIN [ASGARDIAN],0
"ROBERTSON, JOE",ROGUE ,3
"ROBERTSON, JOE",BLACK PANTHER,3
"ROBERTSON, JOE",SILVER SURFER,2
"ROBERTSON, JOE",CANNONBALL II,1
"ROBERTSON, JOE",PUNISHER II,17
"ROBERTSON, JOE",CAPTAIN BRITAIN,1
"ROBERTSON, JOE","NELSON, FRANKLIN FOG",11
"ROBERTSON, JOE",DR. DOOM,3
"ROBERTSON, JOE","RICHARDS, FRANKLIN B",5
"ROBERTSON, JOE",CRYSTAL [INHUMAN],1
"ROBERTSON, JOE",HAVOK,0
"ROBERTSON, JOE","SUMMERS, NATHAN CHRI",1
"ROBERTSON, JOE",BALDER [ASGARDIAN],0
"ROBERTSON, JOE",LOKI [ASGARDIAN],1
"ROBERTSON, JOE","BANNER, BETTY ROSS T",1
"ROBERTSON, JOE",IRON MAN IV,1
"ROBERTSON, JOE","LEEDS, BETTY BRANT",114
"ROBERTSON, JOE",KINGPIN,37
"ROBERTSON, JOE","THOMPSON, EUGENE FLA",73
"ROBERTSON, JOE",SIF,0
"ROBERTSON, JOE",FANDRAL [ASGARDIAN],0
"ROBERTSON, JOE",HOGUN [ASGARDIAN],0
"ROBERTSON, JOE",VOLSTAGG,0
"ROBERTSON, JOE","CAGE, LUKE",4
"ROBERTSON, JOE","DUGAN, TIMOTHY ALOYI",6
"ROBERTSON, JOE",WOLFSBANE,0
"ROBERTSON, JOE",PSYLOCKE,1
"ROBERTSON, JOE",BANSHEE,0
"ROBERTSON, JOE",WONG,2
"ROBERTSON, JOE",FALCON,4
"ROBERTSON, JOE",MAGNETO,1
"ROBERTSON, JOE","ROSS, GEN. THADDEUS",0
"ROBERTSON, JOE",SUNSPOT,0
"ROBERTSON, JOE",BLACK KNIGHT V,2
"ROBERTSON, JOE","MASTERS, ALICIA REIS",1
"ROBERTSON, JOE",IRON FIST,2
"ROBERTSON, JOE",GAMBIT,3
"ROBERTSON, JOE","NORRISS, SISTER BARB",2
"ROBERTSON, JOE",CLEA,0
"ROBERTSON, JOE",JUBILEE,0
"ROBERTSON, JOE",BOOMER,0
"ROBERTSON, JOE",MOON KNIGHT,3
"ROBERTSON, JOE",USAGENT,3
"ROBERTSON, JOE","OSBORN, HARRY",72
"ROBERTSON, JOE","MACTAGGERT, MOIRA KI",0
"ROBERTSON, JOE",POLARIS,0
"ROBERTSON, JOE",KA-ZAR,3
"ROBERTSON, JOE",QUASAR III,1
"ROBERTSON, JOE",CAPTAIN MARVEL II,2
"ROBERTSON, JOE",MOCKINGBIRD,1
"ROBERTSON, JOE",NOVA,2
"ROBERTSON, JOE",SHANG-CHI,0
"ROBERTSON, JOE",MIRAGE II,0
"ROBERTSON, JOE",BINARY,1
"ROBERTSON, JOE","HUDSON, HEATHER",1
"ROBERTSON, JOE",TIGRA,1
"ROBERTSON, JOE",SPIDER-MAN CLONE,41
"ROBERTSON, JOE","PAGE, KAREN",3
"ROBERTSON, JOE",MEDUSA,0
"PARKER, MAY",HERCULES [GREEK GOD],0
"PARKER, MAY",QUICKSILVER,1
"PARKER, MAY",SHADOWCAT,0
"PARKER, MAY","JONES, RICHARD MILHO",1
"PARKER, MAY",ODIN [ASGARDIAN],1
"PARKER, MAY",ROGUE ,1
"PARKER, MAY",BLACK PANTHER,1
"PARKER, MAY",SILVER SURFER,1
"PARKER, MAY",CANNONBALL II,0
"PARKER, MAY",PUNISHER II,9
"PARKER, MAY",CAPTAIN BRITAIN,0
"PARKER, MAY","NELSON, FRANKLIN FOG",6
"PARKER, MAY",DR. DOOM,3
"PARKER, MAY","RICHARDS, FRANKLIN B",2
"PARKER, MAY",CRYSTAL [INHUMAN],0
"PARKER, MAY",HAVOK,1
"PARKER, MAY","SUMMERS, NATHAN CHRI",0
"PARKER, MAY",BALDER [ASGARDIAN],1
"PARKER, MAY",LOKI [ASGARDIAN],0
"PARKER, MAY","BANNER, BETTY ROSS T",0
"PARKER, MAY",IRON MAN IV,1
"PARKER, MAY","LEEDS, BETTY BRANT",122
"PARKER, MAY",KINGPIN,26
"PARKER, MAY","THOMPSON, EUGENE FLA",117
"PARKER, MAY",SIF,0
"PARKER, MAY",FANDRAL [ASGARDIAN],0
"PARKER, MAY",HOGUN [ASGARDIAN],0
"PARKER, MAY",VOLSTAGG,0
"PARKER, MAY","CAGE, LUKE",2
"PARKER, MAY","DUGAN, TIMOTHY ALOYI",0
"PARKER, MAY",WOLFSBANE,0
"PARKER, MAY",PSYLOCKE,0
"PARKER, MAY",BANSHEE,0
"PARKER, MAY",WONG,2
"PARKER, MAY",FALCON,4
"PARKER, MAY",MAGNETO,1
"PARKER, MAY","ROSS, GEN. THADDEUS",0
"PARKER, MAY",SUNSPOT,0
"PARKER, MAY",BLACK KNIGHT V,0
"PARKER, MAY","MASTERS, ALICIA REIS",1
"PARKER, MAY",IRON FIST,1
"PARKER, MAY",GAMBIT,0
"PARKER, MAY","NORRISS, SISTER BARB",0
"PARKER, MAY",CLEA,0
"PARKER, MAY",JUBILEE,0
"PARKER, MAY",BOOMER,0
"PARKER, MAY",MOON KNIGHT,2
"PARKER, MAY",USAGENT,0
"PARKER, MAY","OSBORN, HARRY",81
"PARKER, MAY","MACTAGGERT, MOIRA KI",0
"PARKER, MAY",POLARIS,0
"PARKER, MAY",KA-ZAR,2
"PARKER, MAY",QUASAR III,0
"PARKER, MAY",CAPTAIN MARVEL II,1
"PARKER, MAY",MOCKINGBIRD,0
"PARKER, MAY",NOVA,4
"PARKER, MAY",SHANG-CHI,0
"PARKER, MAY",MIRAGE II,0
"PARKER, MAY",BINARY,1
"PARKER, MAY","HUDSON, HEATHER",0
"PARKER, MAY",TIGRA,0
"PARKER, MAY",SPIDER-MAN CLONE,19
"PARKER, MAY","PAGE, KAREN",5
"PARKER, MAY",MEDUSA,0
HERCULES [GREEK GOD],QUICKSILVER,92
HERCULES [GREEK GOD],SHADOWCAT,6
HERCULES [GREEK GOD],"JONES, RICHARD MILHO",13
HERCULES [GREEK GOD],ODIN [ASGARDIAN],36
HERCULES [GREEK GOD],ROGUE ,23
HERCULES [GREEK GOD],BLACK PANTHER,28
HERCULES [GREEK GOD],SILVER SURFER,13
HERCULES [GREEK GOD],CANNONBALL II,7
HERCULES [GREEK GOD],PUNISHER II,1
HERCULES [GREEK GOD],CAPTAIN BRITAIN,3
HERCULES [GREEK GOD],"NELSON, FRANKLIN FOG",3
HERCULES [GREEK GOD],DR. DOOM,11
HERCULES [GREEK GOD],"RICHARDS, FRANKLIN B",11
HERCULES [GREEK GOD],CRYSTAL [INHUMAN],81
HERCULES [GREEK GOD],HAVOK,22
HERCULES [GREEK GOD],"SUMMERS, NATHAN CHRI",1
HERCULES [GREEK GOD],BALDER [ASGARDIAN],14
HERCULES [GREEK GOD],LOKI [ASGARDIAN],13
HERCULES [GREEK GOD],"BANNER, BETTY ROSS T",8
HERCULES [GREEK GOD],IRON MAN IV,5
HERCULES [GREEK GOD],"LEEDS, BETTY BRANT",1
HERCULES [GREEK GOD],KINGPIN,1
HERCULES [GREEK GOD],"THOMPSON, EUGENE FLA",1
HERCULES [GREEK GOD],SIF,23
HERCULES [GREEK GOD],FANDRAL [ASGARDIAN],9
HERCULES [GREEK GOD],HOGUN [ASGARDIAN],9
HERCULES [GREEK GOD],VOLSTAGG,10
HERCULES [GREEK GOD],"CAGE, LUKE",9
HERCULES [GREEK GOD],"DUGAN, TIMOTHY ALOYI",6
HERCULES [GREEK GOD],WOLFSBANE,11
HERCULES [GREEK GOD],PSYLOCKE,17
HERCULES [GREEK GOD],BANSHEE,1
HERCULES [GREEK GOD],WONG,2
HERCULES [GREEK GOD],FALCON,25
HERCULES [GREEK GOD],MAGNETO,9
HERCULES [GREEK GOD],"ROSS, GEN. THADDEUS",0
HERCULES [GREEK GOD],SUNSPOT,3
HERCULES [GREEK GOD],BLACK KNIGHT V,113
HERCULES [GREEK GOD],"MASTERS, ALICIA REIS",2
HERCULES [GREEK GOD],IRON FIST,11
HERCULES [GREEK GOD],GAMBIT,9
HERCULES [GREEK GOD],"NORRISS, SISTER BARB",7
HERCULES [GREEK GOD],CLEA,1
HERCULES [GREEK GOD],JUBILEE,1
HERCULES [GREEK GOD],BOOMER,2
HERCULES [GREEK GOD],MOON KNIGHT,7
HERCULES [GREEK GOD],USAGENT,27
HERCULES [GREEK GOD],"OSBORN, HARRY",0
HERCULES [GREEK GOD],"MACTAGGERT, MOIRA KI",0
HERCULES [GREEK GOD],POLARIS,14
HERCULES [GREEK GOD],KA-ZAR,4
HERCULES [GREEK GOD],QUASAR III,54
HERCULES [GREEK GOD],CAPTAIN MARVEL II,65
HERCULES [GREEK GOD],MOCKINGBIRD,21
HERCULES [GREEK GOD],NOVA,30
HERCULES [GREEK GOD],SHANG-CHI,1
HERCULES [GREEK GOD],MIRAGE II,4
HERCULES [GREEK GOD],BINARY,15
HERCULES [GREEK GOD],"HUDSON, HEATHER",21
HERCULES [GREEK GOD],TIGRA,26
HERCULES [GREEK GOD],SPIDER-MAN CLONE,1
HERCULES [GREEK GOD],"PAGE, KAREN",0
HERCULES [GREEK GOD],MEDUSA,4
QUICKSILVER,SHADOWCAT,8
QUICKSILVER,"JONES, RICHARD MILHO",24
QUICKSILVER,ODIN [ASGARDIAN],6
QUICKSILVER,ROGUE ,20
QUICKSILVER,BLACK PANTHER,48
QUICKSILVER,SILVER SURFER,9
QUICKSILVER,CANNONBALL II,16
QUICKSILVER,PUNISHER II,0
QUICKSILVER,CAPTAIN BRITAIN,5
QUICKSILVER,"NELSON, FRANKLIN FOG",3
QUICKSILVER,DR. DOOM,15
QUICKSILVER,"RICHARDS, FRANKLIN B",13
QUICKSILVER,CRYSTAL [INHUMAN],112
QUICKSILVER,HAVOK,32
QUICKSILVER,"SUMMERS, NATHAN CHRI",6
QUICKSILVER,BALDER [ASGARDIAN],1
QUICKSILVER,LOKI [ASGARDIAN],3
QUICKSILVER,"BANNER, BETTY ROSS T",8
QUICKSILVER,IRON MAN IV,6
QUICKSILVER,"LEEDS, BETTY BRANT",1
QUICKSILVER,KINGPIN,0
QUICKSILVER,"THOMPSON, EUGENE FLA",0
QUICKSILVER,SIF,1
QUICKSILVER,FANDRAL [ASGARDIAN],1
QUICKSILVER,HOGUN [ASGARDIAN],1
QUICKSILVER,VOLSTAGG,0
QUICKSILVER,"CAGE, LUKE",8
QUICKSILVER,"DUGAN, TIMOTHY ALOYI",10
QUICKSILVER,WOLFSBANE,28
QUICKSILVER,PSYLOCKE,18
QUICKSILVER,BANSHEE,2
QUICKSILVER,WONG,1
QUICKSILVER,FALCON,26
QUICKSILVER,MAGNETO,31
QUICKSILVER,"ROSS, GEN. THADDEUS",0
QUICKSILVER,SUNSPOT,8
QUICKSILVER,BLACK KNIGHT V,37
QUICKSILVER,"MASTERS, ALICIA REIS",7
QUICKSILVER,IRON FIST,7
QUICKSILVER,GAMBIT,22
QUICKSILVER,"NORRISS, SISTER BARB",4
QUICKSILVER,CLEA,2
QUICKSILVER,JUBILEE,5
QUICKSILVER,BOOMER,10
QUICKSILVER,MOON KNIGHT,10
QUICKSILVER,USAGENT,31
QUICKSILVER,"OSBORN, HARRY",2
QUICKSILVER,"MACTAGGERT, MOIRA KI",7
QUICKSILVER,POLARIS,32
QUICKSILVER,KA-ZAR,1
QUICKSILVER,QUASAR III,21
QUICKSILVER,CAPTAIN MARVEL II,18
QUICKSILVER,MOCKINGBIRD,19
QUICKSILVER,NOVA,9
QUICKSILVER,SHANG-CHI,1
QUICKSILVER,MIRAGE II,2
QUICKSILVER,BINARY,31
QUICKSILVER,"HUDSON, HEATHER",5
QUICKSILVER,TIGRA,27
QUICKSILVER,SPIDER-MAN CLONE,2
QUICKSILVER,"PAGE, KAREN",2
QUICKSILVER,MEDUSA,37
SHADOWCAT,"JONES, RICHARD MILHO",3
SHADOWCAT,ODIN [ASGARDIAN],0
SHADOWCAT,ROGUE ,101
SHADOWCAT,BLACK PANTHER,5
SHADOWCAT,SILVER SURFER,1
SHADOWCAT,CANNONBALL II,41
SHADOWCAT,PUNISHER II,0
SHADOWCAT,CAPTAIN BRITAIN,107
SHADOWCAT,"NELSON, FRANKLIN FOG",0
SHADOWCAT,DR. DOOM,7
SHADOWCAT,"RICHARDS, FRANKLIN B",9
SHADOWCAT,CRYSTAL [INHUMAN],1
SHADOWCAT,HAVOK,25
SHADOWCAT,"SUMMERS, NATHAN CHRI",13
SHADOWCAT,BALDER [ASGARDIAN],0
SHADOWCAT,LOKI [ASGARDIAN],5
SHADOWCAT,"BANNER, BETTY ROSS T",1
SHADOWCAT,IRON MAN IV,5
SHADOWCAT,"LEEDS, BETTY BRANT",0
SHADOWCAT,KINGPIN,0
SHADOWCAT,"THOMPSON, EUGENE FLA",0
SHADOWCAT,SIF,0
SHADOWCAT,FANDRAL [ASGARDIAN],0
SHADOWCAT,HOGUN [ASGARDIAN],0
SHADOWCAT,VOLSTAGG,0
SHADOWCAT,"CAGE, LUKE",4
SHADOWCAT,"DUGAN, TIMOTHY ALOYI",4
SHADOWCAT,WOLFSBANE,59
SHADOWCAT,PSYLOCKE,32
SHADOWCAT,BANSHEE,9
SHADOWCAT,WONG,0
SHADOWCAT,FALCON,2
SHADOWCAT,MAGNETO,45
SHADOWCAT,"ROSS, GEN. THADDEUS",0
SHADOWCAT,SUNSPOT,30
SHADOWCAT,BLACK KNIGHT V,6
SHADOWCAT,"MASTERS, ALICIA REIS",2
SHADOWCAT,IRON FIST,3
SHADOWCAT,GAMBIT,42
SHADOWCAT,"NORRISS, SISTER BARB",4
SHADOWCAT,CLEA,1
SHADOWCAT,JUBILEE,15
SHADOWCAT,BOOMER,6
SHADOWCAT,MOON KNIGHT,2
SHADOWCAT,USAGENT,0
SHADOWCAT,"OSBORN, HARRY",0
SHADOWCAT,"MACTAGGERT, MOIRA KI",73
SHADOWCAT,POLARIS,24
SHADOWCAT,KA-ZAR,3
SHADOWCAT,QUASAR III,2
SHADOWCAT,CAPTAIN MARVEL II,3
SHADOWCAT,MOCKINGBIRD,5
SHADOWCAT,NOVA,0
SHADOWCAT,SHANG-CHI,0
SHADOWCAT,MIRAGE II,33
SHADOWCAT,BINARY,20
SHADOWCAT,"HUDSON, HEATHER",8
SHADOWCAT,TIGRA,10
SHADOWCAT,SPIDER-MAN CLONE,0
SHADOWCAT,"PAGE, KAREN",0
SHADOWCAT,MEDUSA,2
"JONES, RICHARD MILHO",ODIN [ASGARDIAN],4
"JONES, RICHARD MILHO",ROGUE ,3
"JONES, RICHARD MILHO",BLACK PANTHER,16
"JONES, RICHARD MILHO",SILVER SURFER,12
"JONES, RICHARD MILHO",CANNONBALL II,1
"JONES, RICHARD MILHO",PUNISHER II,2
"JONES, RICHARD MILHO",CAPTAIN BRITAIN,2
"JONES, RICHARD MILHO","NELSON, FRANKLIN FOG",2
"JONES, RICHARD MILHO",DR. DOOM,1
"JONES, RICHARD MILHO","RICHARDS, FRANKLIN B",3
"JONES, RICHARD MILHO",CRYSTAL [INHUMAN],4
"JONES, RICHARD MILHO",HAVOK,4
"JONES, RICHARD MILHO","SUMMERS, NATHAN CHRI",1
"JONES, RICHARD MILHO",BALDER [ASGARDIAN],2
"JONES, RICHARD MILHO",LOKI [ASGARDIAN],3
"JONES, RICHARD MILHO","BANNER, BETTY ROSS T",123
"JONES, RICHARD MILHO",IRON MAN IV,2
"JONES, RICHARD MILHO","LEEDS, BETTY BRANT",0
"JONES, RICHARD MILHO",KINGPIN,0
"JONES, RICHARD MILHO","THOMPSON, EUGENE FLA",1
"JONES, RICHARD MILHO",SIF,1
"JONES, RICHARD MILHO",FANDRAL [ASGARDIAN],1
"JONES, RICHARD MILHO",HOGUN [ASGARDIAN],1
"JONES, RICHARD MILHO",VOLSTAGG,0
"JONES, RICHARD MILHO","CAGE, LUKE",3
"JONES, RICHARD MILHO","DUGAN, TIMOTHY ALOYI",6
"JONES, RICHARD MILHO",WOLFSBANE,3
"JONES, RICHARD MILHO",PSYLOCKE,1
"JONES, RICHARD MILHO",BANSHEE,0
"JONES, RICHARD MILHO",WONG,4
"JONES, RICHARD MILHO",FALCON,6
"JONES, RICHARD MILHO",MAGNETO,1
"JONES, RICHARD MILHO","ROSS, GEN. THADDEUS",0
"JONES, RICHARD MILHO",SUNSPOT,0
"JONES, RICHARD MILHO",BLACK KNIGHT V,7
"JONES, RICHARD MILHO","MASTERS, ALICIA REIS",4
"JONES, RICHARD MILHO",IRON FIST,3
"JONES, RICHARD MILHO",GAMBIT,1
"JONES, RICHARD MILHO","NORRISS, SISTER BARB",5
"JONES, RICHARD MILHO",CLEA,1
"JONES, RICHARD MILHO",JUBILEE,0
"JONES, RICHARD MILHO",BOOMER,0
"JONES, RICHARD MILHO",MOON KNIGHT,1
"JONES, RICHARD MILHO",USAGENT,2
"JONES, RICHARD MILHO","OSBORN, HARRY",0
"JONES, RICHARD MILHO","MACTAGGERT, MOIRA KI",0
"JONES, RICHARD MILHO",POLARIS,3
"JONES, RICHARD MILHO",KA-ZAR,1
"JONES, RICHARD MILHO",QUASAR III,6
"JONES, RICHARD MILHO",CAPTAIN MARVEL II,9
"JONES, RICHARD MILHO",MOCKINGBIRD,7
"JONES, RICHARD MILHO",NOVA,0
"JONES, RICHARD MILHO",SHANG-CHI,0
"JONES, RICHARD MILHO",MIRAGE II,0
"JONES, RICHARD MILHO",BINARY,7
"JONES, RICHARD MILHO","HUDSON, HEATHER",0
"JONES, RICHARD MILHO",TIGRA,10
"JONES, RICHARD MILHO",SPIDER-MAN CLONE,0
"JONES, RICHARD MILHO","PAGE, KAREN",0
"JONES, RICHARD MILHO",MEDUSA,5
ODIN [ASGARDIAN],ROGUE ,0
ODIN [ASGARDIAN],BLACK PANTHER,4
ODIN [ASGARDIAN],SILVER SURFER,8
ODIN [ASGARDIAN],CANNONBALL II,2
ODIN [ASGARDIAN],PUNISHER II,0
ODIN [ASGARDIAN],CAPTAIN BRITAIN,1
ODIN [ASGARDIAN],"NELSON, FRANKLIN FOG",1
ODIN [ASGARDIAN],DR. DOOM,2
ODIN [ASGARDIAN],"RICHARDS, FRANKLIN B",1
ODIN [ASGARDIAN],CRYSTAL [INHUMAN],3
ODIN [ASGARDIAN],HAVOK,0
ODIN [ASGARDIAN],"SUMMERS, NATHAN CHRI",0
ODIN [ASGARDIAN],BALDER [ASGARDIAN],159
ODIN [ASGARDIAN],LOKI [ASGARDIAN],132
ODIN [ASGARDIAN],"BANNER, BETTY ROSS T",1
ODIN [ASGARDIAN],IRON MAN IV,1
ODIN [ASGARDIAN],"LEEDS, BETTY BRANT",0
ODIN [ASGARDIAN],KINGPIN,0
ODIN [ASGARDIAN],"THOMPSON, EUGENE FLA",0
ODIN [ASGARDIAN],SIF,156
ODIN [ASGARDIAN],FANDRAL [ASGARDIAN],135
ODIN [ASGARDIAN],HOGUN [ASGARDIAN],136
ODIN [ASGARDIAN],VOLSTAGG,135
ODIN [ASGARDIAN],"CAGE, LUKE",1
ODIN [ASGARDIAN],"DUGAN, TIMOTHY ALOYI",3
ODIN [ASGARDIAN],WOLFSBANE,2
ODIN [ASGARDIAN],PSYLOCKE,0
ODIN [ASGARDIAN],BANSHEE,0
ODIN [ASGARDIAN],WONG,1
ODIN [ASGARDIAN],FALCON,1
ODIN [ASGARDIAN],MAGNETO,0
ODIN [ASGARDIAN],"ROSS, GEN. THADDEUS",0
ODIN [ASGARDIAN],SUNSPOT,2
ODIN [ASGARDIAN],BLACK KNIGHT V,3
ODIN [ASGARDIAN],"MASTERS, ALICIA REIS",2
ODIN [ASGARDIAN],IRON FIST,1
ODIN [ASGARDIAN],GAMBIT,0
ODIN [ASGARDIAN],"NORRISS, SISTER BARB",9
ODIN [ASGARDIAN],CLEA,0
ODIN [ASGARDIAN],JUBILEE,0
ODIN [ASGARDIAN],BOOMER,2
ODIN [ASGARDIAN],MOON KNIGHT,0
ODIN [ASGARDIAN],USAGENT,0
ODIN [ASGARDIAN],"OSBORN, HARRY",0
ODIN [ASGARDIAN],"MACTAGGERT, MOIRA KI",0
ODIN [ASGARDIAN],POLARIS,0
ODIN [ASGARDIAN],KA-ZAR,0
ODIN [ASGARDIAN],QUASAR III,3
ODIN [ASGARDIAN],CAPTAIN MARVEL II,5
ODIN [ASGARDIAN],MOCKINGBIRD,0
ODIN [ASGARDIAN],NOVA,0
ODIN [ASGARDIAN],SHANG-CHI,0
ODIN [ASGARDIAN],MIRAGE II,2
ODIN [ASGARDIAN],BINARY,0
ODIN [ASGARDIAN],"HUDSON, HEATHER",0
ODIN [ASGARDIAN],TIGRA,2
ODIN [ASGARDIAN],SPIDER-MAN CLONE,0
ODIN [ASGARDIAN],"PAGE, KAREN",0
ODIN [ASGARDIAN],MEDUSA,3
ROGUE ,BLACK PANTHER,3
ROGUE ,SILVER SURFER,11
ROGUE ,CANNONBALL II,53
ROGUE ,PUNISHER II,0
ROGUE ,CAPTAIN BRITAIN,5
ROGUE ,"NELSON, FRANKLIN FOG",1
ROGUE ,DR. DOOM,22
ROGUE ,"RICHARDS, FRANKLIN B",13
ROGUE ,CRYSTAL [INHUMAN],9
ROGUE ,HAVOK,78
ROGUE ,"SUMMERS, NATHAN CHRI",36
ROGUE ,BALDER [ASGARDIAN],0
ROGUE ,LOKI [ASGARDIAN],3
ROGUE ,"BANNER, BETTY ROSS T",0
ROGUE ,IRON MAN IV,17
ROGUE ,"LEEDS, BETTY BRANT",1
ROGUE ,KINGPIN,0
ROGUE ,"THOMPSON, EUGENE FLA",1
ROGUE ,SIF,0
ROGUE ,FANDRAL [ASGARDIAN],0
ROGUE ,HOGUN [ASGARDIAN],0
ROGUE ,VOLSTAGG,0
ROGUE ,"CAGE, LUKE",4
ROGUE ,"DUGAN, TIMOTHY ALOYI",2
ROGUE ,WOLFSBANE,33
ROGUE ,PSYLOCKE,146
ROGUE ,BANSHEE,20
ROGUE ,WONG,0
ROGUE ,FALCON,2
ROGUE ,MAGNETO,70
ROGUE ,"ROSS, GEN. THADDEUS",0
ROGUE ,SUNSPOT,24
ROGUE ,BLACK KNIGHT V,15
