Hero1,Hero2,Appeared_Together
ANT-MAN,ROGUE ,15
ANT-MAN,BLACK PANTHER,86
ANT-MAN,SILVER SURFER,11
ANT-MAN,CANNONBALL II,2
ANT-MAN,PUNISHER II,2
ANT-MAN,CAPTAIN BRITAIN,1
ANT-MAN,"NELSON, FRANKLIN FOG",3
ANT-MAN,DR. DOOM,21
ANT-MAN,"RICHARDS, FRANKLIN B",14
ANT-MAN,CRYSTAL [INHUMAN],63
ANT-MAN,HAVOK,7
ANT-MAN,"SUMMERS, NATHAN CHRI",2
ANT-MAN,BALDER [ASGARDIAN],1
ANT-MAN,LOKI [ASGARDIAN],14
ANT-MAN,"BANNER, BETTY ROSS T",8
ANT-MAN,IRON MAN IV,11
ANT-MAN,"LEEDS, BETTY BRANT",4
ANT-MAN,KINGPIN,7
ANT-MAN,"THOMPSON, EUGENE FLA",4
ANT-MAN,SIF,1
ANT-MAN,FANDRAL [ASGARDIAN],1
ANT-MAN,HOGUN [ASGARDIAN],1
ANT-MAN,VOLSTAGG,1
ANT-MAN,"CAGE, LUKE",5
ANT-MAN,"DUGAN, TIMOTHY ALOYI",15
ANT-MAN,WOLFSBANE,5
ANT-MAN,PSYLOCKE,12
ANT-MAN,BANSHEE,1
ANT-MAN,WONG,8
ANT-MAN,FALCON,28
ANT-MAN,MAGNETO,20
ANT-MAN,"ROSS, GEN. THADDEUS",0
ANT-MAN,SUNSPOT,0
ANT-MAN,BLACK KNIGHT V,42
ANT-MAN,"MASTERS, ALICIA REIS",6
ANT-MAN,IRON FIST,2
ANT-MAN,GAMBIT,14
ANT-MAN,"NORRISS, SISTER BARB",11
ANT-MAN,CLEA,9
ANT-MAN,JUBILEE,0
ANT-MAN,BOOMER,0
ANT-MAN,MOON KNIGHT,25
ANT-MAN,USAGENT,59
ANT-MAN,"OSBORN, HARRY",1
ANT-MAN,"MACTAGGERT, MOIRA KI",0
ANT-MAN,POLARIS,8
ANT-MAN,KA-ZAR,0
ANT-MAN,QUASAR III,42
ANT-MAN,CAPTAIN MARVEL II,39
ANT-MAN,MOCKINGBIRD,75
ANT-MAN,NOVA,14
ANT-MAN,SHANG-CHI,1
ANT-MAN,MIRAGE II,0
ANT-MAN,BINARY,47
ANT-MAN,"HUDSON, HEATHER",5
ANT-MAN,TIGRA,87
ANT-MAN,SPIDER-MAN CLONE,3
ANT-MAN,"PAGE, KAREN",2
ANT-MAN,MEDUSA,8
ANT-MAN,ZABU,0
ANT-MAN,NAMORITA,16
ANT-MAN,GHOST RIDER II,5
ANT-MAN,"URICH, BEN",1
ANT-MAN,FIRESTAR,28
ANT-MAN,MOONDRAGON,31
ANT-MAN,DRACULA,1
ANT-MAN,"OSBORN, LIZ ALLAN",4
ANT-MAN,HEIMDALL [ASGARDIAN],4
ANT-MAN,SERSI,23
ANT-MAN,THUNDERSTRIKE,22
ANT-MAN,SASQUATCH,7
ANT-MAN,DAZZLER II,1
ANT-MAN,JUSTICE II,24
ANT-MAN,MEGGAN,0
ANT-MAN,"CARTER, SHARON",7
ANT-MAN,GALACTUS,5
ANT-MAN,GORGON [INHUMAN],5
ANT-MAN,WHITE QUEEN,1
ANT-MAN,PHOENIX III,0
ANT-MAN,BLACK BOLT,6
ANT-MAN,KARNAK [INHUMAN],5
ANT-MAN,"WATSON, ANNA",1
ANT-MAN,STARFOX,21
ANT-MAN,BISHOP ,8
ANT-MAN,PUCK,7
ANT-MAN,RED SKULL,16
ANT-MAN,ENCHANTRESS,14
ANT-MAN,DOC SAMSON,3
ANT-MAN,NIGHTHAWK II,14
ANT-MAN,THUNDERBIRD II,1
ANT-MAN,HELLCAT,19
ANT-MAN,MAGIK,0
ANT-MAN,FORGE,5
ANT-MAN,MAN-THING,0
ANT-MAN,"KNIGHT, MISTY",2
ANT-MAN,"KINCAID, DR. JANE FO",13
ANT-MAN,"TALBOT, GLENN",1
ANT-MAN,GHOST RIDER III,0
ANT-MAN,SPEEDBALL,11
ANT-MAN,TRITON,3
ANT-MAN,CAPTAIN MARVEL,20
ANT-MAN,"HOGAN, VIRGINIA PEPP",14
ANT-MAN,SHAMAN,4
ANT-MAN,"COOPER, DR. VALERIE",5
ANT-MAN,UATU,14
ANT-MAN,"HOGAN, HAROLD J. HAP",17
ANT-MAN,"JAMESON, COL. JOHN",0
ANT-MAN,CYPHER,0
ANT-MAN,MYSTIQUE,3
ANT-MAN,LOCKHEED,0
ANT-MAN,SPIDER-WOMAN,4
ANT-MAN,WARLOCK III,0
ANT-MAN,NORTHSTAR,3
ANT-MAN,HUMAN TORCH ANDROID,22
ANT-MAN,SHANNA,0
ANT-MAN,SANDMAN,11
ANT-MAN,DAGGER,1
ANT-MAN,MEPHISTO,2
ANT-MAN,GEE,0
ANT-MAN,"GRANT, GLORIA GLORY",0
ANT-MAN,ANT-MAN II,14
ANT-MAN,AURORA,3
ANT-MAN,LOCKJAW [INHUMAN],10
ANT-MAN,CLOAK,1
ANT-MAN,SIRYN,0
ANT-MAN,BLACK CAT,4
ANT-MAN,KARNILLA [ASGARDIAN],0
ANT-MAN,LYJA LAZERFIST [SKRU,2
ANT-MAN,"JONES, GABE",8
ANT-MAN,PHARAOH RAMA-TUT,41
ANT-MAN,"TARR, BLACK JACK",0
ANT-MAN,SPIDER-WOMAN II,29
ANT-MAN,DR. OCTOPUS,3
ANT-MAN,"GYRICH, HENRY PETER",15
ANT-MAN,VIZIER,1
ANT-MAN,POWER MAN,21
ANT-MAN,THANOS,6
ANT-MAN,BEETLE,15
ANT-MAN,HIGH EVOLUTIONARY,0
ANT-MAN,"WING, COLLEEN",1
ANT-MAN,BLOB,3
ANT-MAN,REDWING,1
ANT-MAN,DR. DRUID,11
ANT-MAN,WEREWOLF BY NIGHT,2
ANT-MAN,FRENCHIE,3
ANT-MAN,LILANDRA NERAMANI [S,5
ANT-MAN,HELLSTORM,5
ANT-MAN,"STACY, GWEN",0
ANT-MAN,MOONSTONE II,12
ANT-MAN,"SITWELL, JASPER",9
ANT-MAN,MICROCHIP,0
ANT-MAN,GREEN GOBLIN,4
ANT-MAN,NIGHT THRASHER,1
ANT-MAN,X-MAN,5
ANT-MAN,"WU, LEIKO",1
ANT-MAN,SABRETOOTH,0
ANT-MAN,BOX IV,0
ANT-MAN,"ARBOGAST, BAMBI",5
ANT-MAN,DOMINO III,0
ANT-MAN,"ROM, SPACEKNIGHT",0
ANT-MAN,COUNTERWEIGHT II,0
ANT-MAN,"DE LA FONTAINE, CONT",3
ANT-MAN,RICTOR,0
ANT-MAN,"RESTON, CLIVE",0
ANT-MAN,NOMAD III,4
ANT-MAN,LIGHTSPEED,0
ANT-MAN,COUNTERWEIGHT,0
ANT-MAN,APOCALYPSE,3
ANT-MAN,"SMITH, SIR DENIS NAY",0
ANT-MAN,VASHTI,2
ANT-MAN,GARGOYLE II,1
ANT-MAN,WARLOCK II,5
ANT-MAN,MANDARIN,6
ANT-MAN,"CARTER, PEGGY",8
ANT-MAN,SILVER SABLE,0
ANT-MAN,"ALRAUNE, MARLENE",0
ANT-MAN,MS. MARVEL II,5
ANT-MAN,"HARKNESS, AGATHA",18
ANT-MAN,SKIN,0
ANT-MAN,DRAX,7
ANT-MAN,CHAMBER,0
ANT-MAN,"SUMMERS, MADELYNE MA",0
ANT-MAN,HUSK,0
ANT-MAN,"LEEDS, NED",1
ANT-MAN,SCREAMING MIMI,10
ANT-MAN,DIAMONDBACK II,6
ANT-MAN,"ROSENTHAL, BERNIE",3
ANT-MAN,VENOM,0
ANT-MAN,"QUARTERMAIN, CLAY",1
ANT-MAN,NOVA II,4
ANT-MAN,"JONES, MARLO CHANDLE",2
ANT-MAN,ANCIENT ONE,0
ANT-MAN,NIGHTMARE,0
ANT-MAN,"JAMESON, MARLA MADIS",0
ANT-MAN,MARROW,1
ANT-MAN,LIZARD,0
ANT-MAN,WIZARD,9
ANT-MAN,HELA [ASGARDIAN],0
ANT-MAN,STARSHINE II,0
ANT-MAN,SYNCH,0
ANT-MAN,HOWARD THE DUCK,0
ANT-MAN,"WINGFOOT, WYATT",0
ANT-MAN,BLACK KING,1
ANT-MAN,MAGMA,0
ANT-MAN,CALIBAN,0
ANT-MAN,MAKKARI,1
ANT-MAN,ABSORBING MAN,2
ANT-MAN,"TILBY, TRISH",2
ANT-MAN,GUARDIAN,0
SUB-MARINER,STORM,11
SUB-MARINER,PROFESSOR X,11
SUB-MARINER,"FURY, COL. NICHOLAS",0
SUB-MARINER,MARVEL GIRL,10
SUB-MARINER,COLOSSUS II,13
SUB-MARINER,NIGHTCRAWLER,7
SUB-MARINER,ANGEL,13
SUB-MARINER,ICEMAN,17
SUB-MARINER,SHE-HULK,59
SUB-MARINER,"JARVIS, EDWIN",0
SUB-MARINER,WONDER MAN,38
SUB-MARINER,BLACK WIDOW,20
SUB-MARINER,"ROBERTSON, JOE",4
SUB-MARINER,"PARKER, MAY",7
SUB-MARINER,HERCULES [GREEK GOD],43
SUB-MARINER,QUICKSILVER,20
SUB-MARINER,SHADOWCAT,7
SUB-MARINER,"JONES, RICHARD MILHO",20
SUB-MARINER,ODIN [ASGARDIAN],7
SUB-MARINER,ROGUE ,6
SUB-MARINER,BLACK PANTHER,42
SUB-MARINER,SILVER SURFER,51
SUB-MARINER,CANNONBALL II,4
SUB-MARINER,PUNISHER II,6
SUB-MARINER,CAPTAIN BRITAIN,5
SUB-MARINER,"NELSON, FRANKLIN FOG",5
SUB-MARINER,DR. DOOM,59
SUB-MARINER,"RICHARDS, FRANKLIN B",13
SUB-MARINER,CRYSTAL [INHUMAN],23
SUB-MARINER,HAVOK,3
SUB-MARINER,"SUMMERS, NATHAN CHRI",2
SUB-MARINER,BALDER [ASGARDIAN],3
SUB-MARINER,LOKI [ASGARDIAN],10
SUB-MARINER,"BANNER, BETTY ROSS T",11
SUB-MARINER,IRON MAN IV,5
SUB-MARINER,"LEEDS, BETTY BRANT",2
SUB-MARINER,KINGPIN,4
SUB-MARINER,"THOMPSON, EUGENE FLA",2
SUB-MARINER,SIF,2
SUB-MARINER,FANDRAL [ASGARDIAN],5
SUB-MARINER,HOGUN [ASGARDIAN],5
SUB-MARINER,VOLSTAGG,4
SUB-MARINER,"CAGE, LUKE",10
SUB-MARINER,"DUGAN, TIMOTHY ALOYI",6
SUB-MARINER,WOLFSBANE,4
SUB-MARINER,PSYLOCKE,2
SUB-MARINER,BANSHEE,0
SUB-MARINER,WONG,18
SUB-MARINER,FALCON,14
SUB-MARINER,MAGNETO,14
SUB-MARINER,"ROSS, GEN. THADDEUS",0
SUB-MARINER,SUNSPOT,1
SUB-MARINER,BLACK KNIGHT V,50
SUB-MARINER,"MASTERS, ALICIA REIS",13
SUB-MARINER,IRON FIST,14
SUB-MARINER,GAMBIT,2
SUB-MARINER,"NORRISS, SISTER BARB",58
SUB-MARINER,CLEA,22
SUB-MARINER,JUBILEE,0
SUB-MARINER,BOOMER,1
SUB-MARINER,MOON KNIGHT,4
SUB-MARINER,USAGENT,10
SUB-MARINER,"OSBORN, HARRY",0
SUB-MARINER,"MACTAGGERT, MOIRA KI",0
SUB-MARINER,POLARIS,1
SUB-MARINER,KA-ZAR,6
SUB-MARINER,QUASAR III,24
SUB-MARINER,CAPTAIN MARVEL II,44
SUB-MARINER,MOCKINGBIRD,17
SUB-MARINER,NOVA,11
SUB-MARINER,SHANG-CHI,1
SUB-MARINER,MIRAGE II,3
SUB-MARINER,BINARY,7
SUB-MARINER,"HUDSON, HEATHER",10
SUB-MARINER,TIGRA,27
SUB-MARINER,SPIDER-MAN CLONE,2
SUB-MARINER,"PAGE, KAREN",3
SUB-MARINER,MEDUSA,24
SUB-MARINER,ZABU,3
SUB-MARINER,NAMORITA,64
SUB-MARINER,GHOST RIDER II,4
SUB-MARINER,"URICH, BEN",0
SUB-MARINER,FIRESTAR,8
SUB-MARINER,MOONDRAGON,17
SUB-MARINER,DRACULA,2
SUB-MARINER,"OSBORN, LIZ ALLAN",2
SUB-MARINER,HEIMDALL [ASGARDIAN],1
SUB-MARINER,SERSI,17
SUB-MARINER,THUNDERSTRIKE,8
SUB-MARINER,SASQUATCH,9
SUB-MARINER,DAZZLER II,2
SUB-MARINER,JUSTICE II,7
SUB-MARINER,MEGGAN,0
SUB-MARINER,"CARTER, SHARON",2
SUB-MARINER,GALACTUS,4
SUB-MARINER,GORGON [INHUMAN],21
SUB-MARINER,WHITE QUEEN,1
SUB-MARINER,PHOENIX III,2
SUB-MARINER,BLACK BOLT,22
SUB-MARINER,KARNAK [INHUMAN],19
SUB-MARINER,"WATSON, ANNA",0
SUB-MARINER,STARFOX,14
SUB-MARINER,BISHOP ,3
SUB-MARINER,PUCK,11
SUB-MARINER,RED SKULL,11
SUB-MARINER,ENCHANTRESS,5
SUB-MARINER,DOC SAMSON,12
SUB-MARINER,NIGHTHAWK II,36
SUB-MARINER,THUNDERBIRD II,0
SUB-MARINER,HELLCAT,41
SUB-MARINER,MAGIK,3
SUB-MARINER,FORGE,1
SUB-MARINER,MAN-THING,3
SUB-MARINER,"KNIGHT, MISTY",22
SUB-MARINER,"KINCAID, DR. JANE FO",2
SUB-MARINER,"TALBOT, GLENN",2
SUB-MARINER,GHOST RIDER III,0
SUB-MARINER,SPEEDBALL,5
SUB-MARINER,TRITON,29
SUB-MARINER,CAPTAIN MARVEL,3
SUB-MARINER,"HOGAN, VIRGINIA PEPP",1
SUB-MARINER,SHAMAN,13
SUB-MARINER,"COOPER, DR. VALERIE",2
SUB-MARINER,UATU,7
SUB-MARINER,"HOGAN, HAROLD J. HAP",2
SUB-MARINER,"JAMESON, COL. JOHN",0
SUB-MARINER,CYPHER,2
SUB-MARINER,MYSTIQUE,0
SUB-MARINER,LOCKHEED,0
SUB-MARINER,SPIDER-WOMAN,3
SUB-MARINER,WARLOCK III,4
SUB-MARINER,NORTHSTAR,13
SUB-MARINER,HUMAN TORCH ANDROID,64
SUB-MARINER,SHANNA,6
SUB-MARINER,SANDMAN,11
SUB-MARINER,DAGGER,3
SUB-MARINER,MEPHISTO,8
SUB-MARINER,GEE,1
SUB-MARINER,"GRANT, GLORIA GLORY",0
SUB-MARINER,ANT-MAN II,24
SUB-MARINER,AURORA,15
SUB-MARINER,LOCKJAW [INHUMAN],8
SUB-MARINER,CLOAK,5
SUB-MARINER,SIRYN,0
SUB-MARINER,BLACK CAT,0
SUB-MARINER,KARNILLA [ASGARDIAN],1
SUB-MARINER,LYJA LAZERFIST [SKRU,22
SUB-MARINER,"JONES, GABE",2
SUB-MARINER,PHARAOH RAMA-TUT,7
SUB-MARINER,"TARR, BLACK JACK",0
SUB-MARINER,SPIDER-WOMAN II,6
SUB-MARINER,DR. OCTOPUS,0
SUB-MARINER,"GYRICH, HENRY PETER",1
SUB-MARINER,VIZIER,1
SUB-MARINER,POWER MAN,2
SUB-MARINER,THANOS,7
SUB-MARINER,BEETLE,3
SUB-MARINER,HIGH EVOLUTIONARY,0
SUB-MARINER,"WING, COLLEEN",19
SUB-MARINER,BLOB,2
SUB-MARINER,REDWING,2
SUB-MARINER,DR. DRUID,16
SUB-MARINER,WEREWOLF BY NIGHT,1
SUB-MARINER,FRENCHIE,0
SUB-MARINER,LILANDRA NERAMANI [S,2
SUB-MARINER,HELLSTORM,20
SUB-MARINER,"STACY, GWEN",0
SUB-MARINER,MOONSTONE II,2
SUB-MARINER,"SITWELL, JASPER",0
SUB-MARINER,MICROCHIP,1
SUB-MARINER,GREEN GOBLIN,2
SUB-MARINER,NIGHT THRASHER,3
SUB-MARINER,X-MAN,2
SUB-MARINER,"WU, LEIKO",0
SUB-MARINER,SABRETOOTH,0
SUB-MARINER,BOX IV,5
SUB-MARINER,"ARBOGAST, BAMBI",3
SUB-MARINER,DOMINO III,0
SUB-MARINER,"ROM, SPACEKNIGHT",5
SUB-MARINER,COUNTERWEIGHT II,0
SUB-MARINER,"DE LA FONTAINE, CONT",2
SUB-MARINER,RICTOR,1
SUB-MARINER,"RESTON, CLIVE",0
SUB-MARINER,NOMAD III,0
SUB-MARINER,LIGHTSPEED,1
SUB-MARINER,COUNTERWEIGHT,1
SUB-MARINER,APOCALYPSE,1
SUB-MARINER,"SMITH, SIR DENIS NAY",0
SUB-MARINER,VASHTI,83
SUB-MARINER,GARGOYLE II,24
SUB-MARINER,WARLOCK II,6
SUB-MARINER,MANDARIN,1
SUB-MARINER,"CARTER, PEGGY",5
SUB-MARINER,SILVER SABLE,2
SUB-MARINER,"ALRAUNE, MARLENE",0
SUB-MARINER,MS. MARVEL II,3
SUB-MARINER,"HARKNESS, AGATHA",5
SUB-MARINER,SKIN,0
SUB-MARINER,DRAX,6
SUB-MARINER,CHAMBER,0
SUB-MARINER,"SUMMERS, MADELYNE MA",0
SUB-MARINER,HUSK,0
SUB-MARINER,"LEEDS, NED",0
SUB-MARINER,SCREAMING MIMI,4
SUB-MARINER,DIAMONDBACK II,2
SUB-MARINER,"ROSENTHAL, BERNIE",0
SUB-MARINER,VENOM,0
SUB-MARINER,"QUARTERMAIN, CLAY",2
SUB-MARINER,NOVA II,1
SUB-MARINER,"JONES, MARLO CHANDLE",1
SUB-MARINER,ANCIENT ONE,2
SUB-MARINER,NIGHTMARE,1
SUB-MARINER,"JAMESON, MARLA MADIS",0
SUB-MARINER,MARROW,0
SUB-MARINER,LIZARD,1
SUB-MARINER,WIZARD,5
SUB-MARINER,HELA [ASGARDIAN],2
SUB-MARINER,STARSHINE II,2
SUB-MARINER,SYNCH,0
SUB-MARINER,HOWARD THE DUCK,1
SUB-MARINER,"WINGFOOT, WYATT",1
SUB-MARINER,BLACK KING,0
SUB-MARINER,MAGMA,3
SUB-MARINER,CALIBAN,0
SUB-MARINER,MAKKARI,4
SUB-MARINER,ABSORBING MAN,2
SUB-MARINER,"TILBY, TRISH",1
SUB-MARINER,GUARDIAN,6
STORM,PROFESSOR X,261
STORM,"FURY, COL. NICHOLAS",0
STORM,MARVEL GIRL,162
STORM,COLOSSUS II,344
STORM,NIGHTCRAWLER,250
STORM,ANGEL,127
STORM,ICEMAN,121
STORM,SHE-HULK,42
STORM,"JARVIS, EDWIN",0
STORM,WONDER MAN,33
STORM,BLACK WIDOW,13
STORM,"ROBERTSON, JOE",2
STORM,"PARKER, MAY",2
STORM,HERCULES [GREEK GOD],22
STORM,QUICKSILVER,24
STORM,SHADOWCAT,154
STORM,"JONES, RICHARD MILHO",4
STORM,ODIN [ASGARDIAN],2
STORM,ROGUE ,224
STORM,BLACK PANTHER,13
STORM,SILVER SURFER,13
STORM,CANNONBALL II,102
STORM,PUNISHER II,3
STORM,CAPTAIN BRITAIN,5
STORM,"NELSON, FRANKLIN FOG",2
STORM,DR. DOOM,24
STORM,"RICHARDS, FRANKLIN B",19
STORM,CRYSTAL [INHUMAN],10
STORM,HAVOK,118
STORM,"SUMMERS, NATHAN CHRI",63
STORM,BALDER [ASGARDIAN],1
STORM,LOKI [ASGARDIAN],2
STORM,"BANNER, BETTY ROSS T",3
STORM,IRON MAN IV,13
STORM,"LEEDS, BETTY BRANT",1
STORM,KINGPIN,3
STORM,"THOMPSON, EUGENE FLA",1
STORM,SIF,2
STORM,FANDRAL [ASGARDIAN],3
STORM,HOGUN [ASGARDIAN],3
STORM,VOLSTAGG,2
STORM,"CAGE, LUKE",8
STORM,"DUGAN, TIMOTHY ALOYI",3
STORM,WOLFSBANE,52
STORM,PSYLOCKE,134
STORM,BANSHEE,101
STORM,WONG,0
STORM,FALCON,4
STORM,MAGNETO,84
STORM,"ROSS, GEN. THADDEUS",0
STORM,SUNSPOT,47
STORM,BLACK KNIGHT V,14
STORM,"MASTERS, ALICIA REIS",5
STORM,IRON FIST,8
STORM,GAMBIT,122
STORM,"NORRISS, SISTER BARB",4
STORM,CLEA,1
STORM,JUBILEE,55
STORM,BOOMER,24
STORM,MOON KNIGHT,6
STORM,USAGENT,7
STORM,"OSBORN, HARRY",0
STORM,"MACTAGGERT, MOIRA KI",76
STORM,POLARIS,74
STORM,KA-ZAR,13
STORM,QUASAR III,18
STORM,CAPTAIN MARVEL II,17
STORM,MOCKINGBIRD,6
STORM,NOVA,19
STORM,SHANG-CHI,3
STORM,MIRAGE II,31
STORM,BINARY,20
STORM,"HUDSON, HEATHER",22
STORM,TIGRA,8
STORM,SPIDER-MAN CLONE,1
STORM,"PAGE, KAREN",1
STORM,MEDUSA,3
STORM,ZABU,10
STORM,NAMORITA,10
STORM,GHOST RIDER II,1
STORM,"URICH, BEN",0
STORM,FIRESTAR,10
STORM,MOONDRAGON,14
STORM,DRACULA,2
STORM,"OSBORN, LIZ ALLAN",0
STORM,HEIMDALL [ASGARDIAN],0
STORM,SERSI,5
STORM,THUNDERSTRIKE,16
STORM,SASQUATCH,28
STORM,DAZZLER II,57
STORM,JUSTICE II,2
STORM,MEGGAN,5
STORM,"CARTER, SHARON",0
STORM,GALACTUS,25
STORM,GORGON [INHUMAN],3
STORM,WHITE QUEEN,23
STORM,PHOENIX III,30
STORM,BLACK BOLT,3
STORM,KARNAK [INHUMAN],3
STORM,"WATSON, ANNA",0
STORM,STARFOX,3
STORM,BISHOP ,71
STORM,PUCK,16
STORM,RED SKULL,2
STORM,ENCHANTRESS,14
STORM,DOC SAMSON,6
STORM,NIGHTHAWK II,1
STORM,THUNDERBIRD II,17
STORM,HELLCAT,5
STORM,MAGIK,47
STORM,FORGE,54
STORM,MAN-THING,1
STORM,"KNIGHT, MISTY",17
STORM,"KINCAID, DR. JANE FO",0
STORM,"TALBOT, GLENN",0
STORM,GHOST RIDER III,2
STORM,SPEEDBALL,10
STORM,TRITON,3
STORM,CAPTAIN MARVEL,3
STORM,"HOGAN, VIRGINIA PEPP",0
STORM,SHAMAN,18
STORM,"COOPER, DR. VALERIE",23
STORM,UATU,14
STORM,"HOGAN, HAROLD J. HAP",0
STORM,"JAMESON, COL. JOHN",0
STORM,CYPHER,22
STORM,MYSTIQUE,29
STORM,LOCKHEED,30
STORM,SPIDER-WOMAN,8
STORM,WARLOCK III,23
STORM,NORTHSTAR,15
STORM,HUMAN TORCH ANDROID,3
STORM,SHANNA,6
STORM,SANDMAN,1
STORM,DAGGER,4
STORM,MEPHISTO,4
STORM,GEE,0
STORM,"GRANT, GLORIA GLORY",0
STORM,ANT-MAN II,3
STORM,AURORA,13
STORM,LOCKJAW [INHUMAN],2
STORM,CLOAK,1
STORM,SIRYN,18
STORM,BLACK CAT,3
STORM,KARNILLA [ASGARDIAN],1
STORM,LYJA LAZERFIST [SKRU,4
STORM,"JONES, GABE",0
STORM,PHARAOH RAMA-TUT,10
STORM,"TARR, BLACK JACK",0
STORM,SPIDER-WOMAN II,13
STORM,DR. OCTOPUS,12
STORM,"GYRICH, HENRY PETER",7
STORM,VIZIER,0
STORM,POWER MAN,0
STORM,THANOS,13
STORM,BEETLE,1
STORM,HIGH EVOLUTIONARY,4
STORM,"WING, COLLEEN",9
STORM,BLOB,16
STORM,REDWING,1
STORM,DR. DRUID,12
STORM,WEREWOLF BY NIGHT,1
STORM,FRENCHIE,1
STORM,LILANDRA NERAMANI [S,56
STORM,HELLSTORM,1
STORM,"STACY, GWEN",0
STORM,MOONSTONE II,0
STORM,"SITWELL, JASPER",0
STORM,MICROCHIP,0
STORM,GREEN GOBLIN,1
STORM,NIGHT THRASHER,2
STORM,X-MAN,9
STORM,"WU, LEIKO",0
STORM,SABRETOOTH,16
STORM,BOX IV,2
STORM,"ARBOGAST, BAMBI",1
STORM,DOMINO III,10
STORM,"ROM, SPACEKNIGHT",3
STORM,COUNTERWEIGHT II,0
STORM,"DE LA FONTAINE, CONT",4
STORM,RICTOR,16
STORM,"RESTON, CLIVE",1
STORM,NOMAD III,0
STORM,LIGHTSPEED,0
STORM,COUNTERWEIGHT,0
STORM,APOCALYPSE,23
STORM,"SMITH, SIR DENIS NAY",0
STORM,VASHTI,0
STORM,GARGOYLE II,3
STORM,WARLOCK II,11
STORM,MANDARIN,0
STORM,"CARTER, PEGGY",0
STORM,SILVER SABLE,0
STORM,"ALRAUNE, MARLENE",1
STORM,MS. MARVEL II,5
STORM,"HARKNESS, AGATHA",9
STORM,SKIN,5
STORM,DRAX,13
STORM,CHAMBER,2
STORM,"SUMMERS, MADELYNE MA",40
STORM,HUSK,4
STORM,"LEEDS, NED",2
STORM,SCREAMING MIMI,1
STORM,DIAMONDBACK II,1
STORM,"ROSENTHAL, BERNIE",0
STORM,VENOM,0
STORM,"QUARTERMAIN, CLAY",0
STORM,NOVA II,12
STORM,"JONES, MARLO CHANDLE",0
STORM,ANCIENT ONE,0
STORM,NIGHTMARE,0
STORM,"JAMESON, MARLA MADIS",1
STORM,MARROW,54
STORM,LIZARD,12
STORM,WIZARD,1
STORM,HELA [ASGARDIAN],4
STORM,STARSHINE II,1
STORM,SYNCH,3
STORM,HOWARD THE DUCK,0
STORM,"WINGFOOT, WYATT",0
STORM,BLACK KING,27
STORM,MAGMA,21
STORM,CALIBAN,22
STORM,MAKKARI,2
STORM,ABSORBING MAN,13
STORM,"TILBY, TRISH",18
STORM,GUARDIAN,12
PROFESSOR X,"FURY, COL. NICHOLAS",0
PROFESSOR X,MARVEL GIRL,214
PROFESSOR X,COLOSSUS II,236
PROFESSOR X,NIGHTCRAWLER,189
PROFESSOR X,ANGEL,183
PROFESSOR X,ICEMAN,174
PROFESSOR X,SHE-HULK,30
PROFESSOR X,"JARVIS, EDWIN",0
PROFESSOR X,WONDER MAN,20
PROFESSOR X,BLACK WIDOW,14
PROFESSOR X,"ROBERTSON, JOE",3
PROFESSOR X,"PARKER, MAY",1
PROFESSOR X,HERCULES [GREEK GOD],19
PROFESSOR X,QUICKSILVER,36
PROFESSOR X,SHADOWCAT,125
PROFESSOR X,"JONES, RICHARD MILHO",7
PROFESSOR X,ODIN [ASGARDIAN],0
PROFESSOR X,ROGUE ,131
PROFESSOR X,BLACK PANTHER,9
PROFESSOR X,SILVER SURFER,11
PROFESSOR X,CANNONBALL II,78
PROFESSOR X,PUNISHER II,0
PROFESSOR X,CAPTAIN BRITAIN,15
PROFESSOR X,"NELSON, FRANKLIN FOG",2
PROFESSOR X,DR. DOOM,20
PROFESSOR X,"RICHARDS, FRANKLIN B",16
PROFESSOR X,CRYSTAL [INHUMAN],14
PROFESSOR X,HAVOK,69
PROFESSOR X,"SUMMERS, NATHAN CHRI",40
PROFESSOR X,BALDER [ASGARDIAN],0
PROFESSOR X,LOKI [ASGARDIAN],2
PROFESSOR X,"BANNER, BETTY ROSS T",3
PROFESSOR X,IRON MAN IV,15
PROFESSOR X,"LEEDS, BETTY BRANT",2
PROFESSOR X,KINGPIN,0
PROFESSOR X,"THOMPSON, EUGENE FLA",1
PROFESSOR X,SIF,0
PROFESSOR X,FANDRAL [ASGARDIAN],0
PROFESSOR X,HOGUN [ASGARDIAN],0
PROFESSOR X,VOLSTAGG,0
PROFESSOR X,"CAGE, LUKE",4
PROFESSOR X,"DUGAN, TIMOTHY ALOYI",5
PROFESSOR X,WOLFSBANE,56
PROFESSOR X,PSYLOCKE,73
PROFESSOR X,BANSHEE,74
PROFESSOR X,WONG,1
PROFESSOR X,FALCON,8
PROFESSOR X,MAGNETO,86
PROFESSOR X,"ROSS, GEN. THADDEUS",0
PROFESSOR X,SUNSPOT,51
PROFESSOR X,BLACK KNIGHT V,10
PROFESSOR X,"MASTERS, ALICIA REIS",6
PROFESSOR X,IRON FIST,5
PROFESSOR X,GAMBIT,95
PROFESSOR X,"NORRISS, SISTER BARB",6
PROFESSOR X,CLEA,1
PROFESSOR X,JUBILEE,42
PROFESSOR X,BOOMER,26
PROFESSOR X,MOON KNIGHT,5
PROFESSOR X,USAGENT,6
PROFESSOR X,"OSBORN, HARRY",1
PROFESSOR X,"MACTAGGERT, MOIRA KI",83
PROFESSOR X,POLARIS,74
PROFESSOR X,KA-ZAR,9
